IndicatorCode;Indicator;ValueType;ParentLocationCode;ParentLocation;Location type;SpatialDimValueCode;Location;Period type;Period;IsLatestYear;Dim1 type;Dim1;Dim1ValueCode;Dim2 type;Dim2;Dim2ValueCode;Dim3 type;Dim3;Dim3ValueCode;DataSourceDimValueCode;DataSource;FactValueNumericPrefix;FactValueNumeric;FactValueUoM;FactValueNumericLowPrefix;FactValueNumericLow;FactValueNumericHighPrefix;FactValueNumericHigh;Value;FactValueTranslationID;FactComments;Language;DateModified
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PRY;Paraguay;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.09;;;27.97;;42.73;35.1 [28.0-42.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PRI;Puerto Rico;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.2;;;25.56;;45.38;35.2 [25.6-45.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;KIR;Kiribati;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.22;;;28.45;;42.25;35.2 [28.4-42.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;HND;Honduras;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.17;;;28.42;;42.41;35.2 [28.4-42.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ARG;Argentina;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.28;;;31.89;;38.68;35.3 [31.9-38.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ROU;Romania;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;35.44;;;30.22;;40.84;35.4 [30.2-40.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;KNA;San Marino;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;36.09;;;25.88;;47.36;36.1 [25.9-47.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;SLV;El Salvador;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;36.64;;;31.06;;42.39;36.6 [31.1-42.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SAU;Saudi Arabia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;36.66;;;30.28;;43.35;36.7 [30.3-43.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;MHL;Marshall Islands;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;36.71;;;31.17;;42.58;36.7 [31.2-42.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;CRI;Costa Rica;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;36.92;;;31.71;;42.3;36.9 [31.7-42.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;GUY;Guyana;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;37.34;;;31.73;;43.2;37.3 [31.7-43.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;FSM;Micronesia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;37.42;;;29.81;;45.53;37.4 [29.8-45.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;SUR;Suriname;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;37.77;;;28.95;;47.37;37.8 [29.0-47.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;KWT;Kuwait;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;37.9;;;31.92;;43.98;37.9 [31.9-44.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;PLW;Palau;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;38.03;;;31.47;;44.78;38.0 [31.5-44.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;NIC;Nicaragua;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;38.15;;;31.47;;44.95;38.1 [31.5-44.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BHS;Bahamas;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;38.25;;;32.91;;43.77;38.3 [32.9-43.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SYC;Seychelles;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;39.1;;;31.79;;46.34;39.1 [31.8-46.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;OMN;Oman;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;39.2;;;34.11;;44.26;39.2 [34.1-44.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;ARE;United Arab Emirates;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;39.33;;;34.75;;43.9;39.3 [34.7-43.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;MEX;Mexico;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;39.49;;;37.45;;41.58;39.5 [37.4-41.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;QAT;Qatar;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;39.7;;;31.9;;47.66;39.7 [31.9-47.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;COG;Republic of Congo;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;04.kwi;;;02.sty;;cze.92;4.0 [2.1-6.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;COD;Democratic Republic of the Congo;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;04.sty;;;lut.28;;cze.41;4.0 [2.3-6.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;MDG;Madagascar;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;04.gru;;;sty.96;;lip.55;4.1 [2.0-7.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;NER;Niger;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;04.lis;;;lut.94;;maj.51;4.1 [2.9-5.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ETH;Ethiopia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;kwi.22;;;03.cze;;maj.58;4.2 [3.1-5.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;NPL;Nepal;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;kwi.52;;;mar.45;;maj.81;4.5 [3.4-5.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SSD;South Sudan;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;04.sie;;;lut.27;;sie.59;4.8 [2.3-8.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ZMB;Zambia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;kwi.77;;;03.sty;;cze.84;4.8 [3.1-6.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;IND;India;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;kwi.91;;;kwi.19;;maj.71;4.9 [4.2-5.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;USA;USA;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;40.35;;;36.94;;43.83;40.4 [36.9-43.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;TUR;Turkey;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;40.49;;;37.49;;43.61;40.5 [37.5-43.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SYR;Syria;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;40.72;;;31.81;;50.17;40.7 [31.8-50.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BMU;Bermuda;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;40.9;;;26.34;;56.3;40.9 [26.3-56.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ATG;Antigua;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;40.92;;;26.kwi;;56.34;40.9 [26.4-56.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;GRD;Grenada;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;41.14;;;32.96;;49.46;41.1 [33.0-49.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;FJI;Fiji;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;41.24;;;33.33;;48.98;41.2 [33.3-49.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PAN;Panama;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;42.01;;;37.6;;46.5;42.0 [37.6-46.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;USA;USA;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;42.62;;;39.4;;45.98;42.6 [39.4-46.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;BHR;Bahrain;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;42.65;;;34.05;;51.71;42.7 [34.0-51.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SWZ;Azores;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;43.03;;;36.86;;49.37;43.0 [36.9-49.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;CHL;Chile;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;43.34;;;38.26;;48.34;43.3 [38.3-48.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;PLW;Palau;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;43.74;;;37.61;;49.96;43.7 [37.6-50.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;DMA;Dominica;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;43.88;;;34.74;;53.21;43.9 [34.7-53.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;JOR;Jordan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;44.23;;;41.42;;47.04;44.2 [41.4-47.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PRI;Puerto Rico;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.04;;;36.68;;53.63;45.0 [36.7-53.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;PSE;occupied Palestinian territory, including east Jerusalem;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.05;;;41.65;;48.46;45.1 [41.6-48.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;LCA;Saint Lucia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.24;;;40.51;;49.8;45.2 [40.5-49.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ZAF;South Africa;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.21;;;41.42;;49.17;45.2 [41.4-49.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;PYF;French Polynesia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.54;;;36.3;;55.16;45.5 [36.3-55.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;LBY;Libya;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;45.5;;;37.81;;53.33;45.5 [37.8-53.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SAU;Saudi Arabia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;46.23;;;40.43;;51.95;46.2 [40.4-51.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;JAM;Jamaica;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;47.22;;;41.86;;52.53;47.2 [41.9-52.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BRB;Barbados;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;47.27;;;39.17;;55.41;47.3 [39.2-55.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;IRQ;Iraq;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;47.45;;;41.51;;53.35;47.5 [41.5-53.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;VCT;Saint Vincent;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;47.58;;;40.77;;54.35;47.6 [40.8-54.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;KWT;Kuwait;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;48.23;;;43.19;;53.29;48.2 [43.2-53.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;PYF;French Polynesia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;49.53;;;40.67;;58.49;49.5 [40.7-58.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;GHA;Ghana;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;kwi.99;;;mar.63;;cze.66;5.0 [3.6-6.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;ZWE;Zimbabwe;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.13;;;mar.36;;lip.36;5.1 [3.4-7.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;SEAR;South-East Asia;Country;MMR;Myanmar;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.21;;;mar.31;;lip.53;5.2 [3.3-7.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;KHM;Cambodia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.29;;;04.kwi;;cze.26;5.3 [4.4-6.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;TGO;Togo;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.35;;;4;;cze.91;5.4 [4.0-6.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;KOR;North Korea;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;05.kwi;;;04.lip;;cze.19;5.4 [4.7-6.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;SOM;Somalia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.46;;;lut.48;;wrz.94;5.5 [2.5-9.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;LAO;Laos;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.54;;;mar.29;;sie.57;5.5 [3.3-8.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;GIN;Guinea;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.62;;;lut.88;;wrz.45;5.6 [2.9-9.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;DJI;Djibouti;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.71;;;02.mar;;lis.95;5.7 [2.0-11.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;BDI;Burundi;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;maj.72;;;02.mar;;12.wrz;5.7 [2.0-12.1];;;EN;2024-02-28T23:00:00.000Z
